user_id,variant,segment,started_test,completed_test,viewed_report,purchased,refunded
control_2076,control,returning,True,True,True,False,False
control_2077,control,new,True,True,True,False,False
control_2078,control,new,True,True,True,False,False
control_2079,control,new,False,False,False,False,False
control_2080,control,new,True,True,True,False,False
control_2081,control,new,True,True,True,False,False
control_2082,control,returning,True,True,True,False,False
control_2083,control,new,True,False,False,False,False
control_2084,control,returning,True,True,True,False,False
control_2085,control,new,False,False,False,False,False
control_2086,control,new,True,True,True,False,False
control_2087,control,new,True,False,False,False,False
control_2088,control,returning,True,True,True,False,False
control_2089,control,new,True,True,True,False,False
control_2090,control,new,True,True,True,False,False
control_2091,control,returning,True,True,True,False,False
control_2092,control,new,True,True,False,False,False
control_2093,control,new,True,True,True,False,False
control_2094,control,returning,False,False,False,False,False
control_2095,control,new,True,True,True,True,False
control_2096,control,new,True,True,True,False,False
control_2097,control,new,True,False,False,False,False
control_2098,control,new,True,True,False,False,False
control_2099,control,new,True,True,True,False,False
control_2100,control,returning,True,False,False,False,False
control_2101,control,new,True,True,True,False,False
control_2102,control,returning,False,False,False,False,False
control_2103,control,returning,False,False,False,False,False
control_2104,control,returning,True,True,True,False,False
control_2105,control,returning,False,False,False,False,False
control_2106,control,returning,False,False,False,False,False
control_2107,control,returning,True,False,False,False,False
control_2108,control,new,True,False,False,False,False
control_2109,control,new,True,True,True,False,False
control_2110,control,new,True,True,False,False,False
control_2111,control,new,True,True,True,False,False
control_2112,control,new,True,True,True,False,False
control_2113,control,returning,False,False,False,False,False
control_2114,control,new,True,True,True,False,False
control_2115,control,returning,False,False,False,False,False
control_2116,control,new,True,False,False,False,False
control_2117,control,new,True,True,True,True,False
control_2118,control,new,False,False,False,False,False
control_2119,control,new,True,True,True,False,False
control_2120,control,new,True,True,True,False,False
control_2121,control,new,True,True,True,False,False
control_2122,control,new,True,True,True,False,False
control_2123,control,new,True,True,True,False,False
control_2124,control,new,True,True,True,False,False
control_2125,control,new,True,True,False,False,False
control_2126,control,new,True,True,True,False,False
control_2127,control,new,True,False,False,False,False
control_2128,control,new,True,True,False,False,False
control_2129,control,new,True,True,True,False,False
control_2130,control,new,True,False,False,False,False
control_2131,control,returning,True,True,False,False,False
control_2132,control,returning,True,True,True,False,False
control_2133,control,returning,True,False,False,False,False
control_2134,control,new,True,True,True,False,False
control_2135,control,new,True,True,True,True,False
control_2136,control,new,False,False,False,False,False
control_2137,control,returning,True,True,False,False,False
control_2138,control,returning,True,True,True,False,False
control_2139,control,returning,True,True,True,False,False
control_2140,control,returning,True,True,True,False,False
control_2141,control,new,True,False,False,False,False
control_2142,control,returning,True,True,True,False,False
control_2143,control,returning,True,True,True,True,False
control_2144,control,new,True,True,True,False,False
control_2145,control,returning,True,False,False,False,False
control_2146,control,new,False,False,False,False,False
control_2147,control,returning,True,True,False,False,False
control_2148,control,returning,False,False,False,False,False
control_2149,control,new,True,True,True,False,False
control_2150,control,returning,False,False,False,False,False
control_2151,control,new,True,False,False,False,False
control_2152,control,returning,True,True,False,False,False
control_2153,control,returning,True,True,True,False,False
control_2154,control,returning,True,True,True,False,False
